id,q_gram_set
46b408d22f9ad47fc733102486280d85c0819636ca1ac447686e6fe1fad4818a,"{'sc', 'ca', 'co', 'ox', 'ar', 'os'}"
a7afa51bb58181fec7e1ebae8befb788819a06564cf31fbd690585af5a9ccdc8,"{'ey', 'st', 'os', 'fo', 'ya', 'fr', 'te', 'er', 're'}"
536559aef4da492ce77a0ee3e567d4bf7df79a9bb4ab81b8fa108ff05ae3f516,"{'hy', 'rp', 'nl', 'ph', 'ur', 'da', 'le', 'mu', 'el', 'an'}"
eb2fcb6c1b250d654df890d1046740bcb5335bca5e465499708624ac5dfba821,"{'nn', 'en', 'ne', 'ia', 'mi', 'be', 'tt', 'et'}"
3b0b49cda6753b69bf3a014c808b248675d702b031dfab847255314fcb952691,"{'ea', 'og', 'ge', 'ah', 'er', 'ro', 'le', 'rs'}"
1b8fd18aeb803f5c69ad52e37020010a05e0ede4aa3cda96c3bcc04c5c982a72,"{'og', 'ri', 'ge', 'ar', 'er', 'rr', 'on', 'ro', 'ha', 'so', 'is', 'rs'}"
d122cd31a363d942a542c17ccb773964fc03d9838c86d68478f4a2dea3725b27,"{'me', 'nn', 'en', 'ie', 'al', 'lm', 'na', 'pa', 'er', 'si'}"
f59de9cc95948d2ca785c7de028dd739879f459e687562f589e981f547d8cc39,"{'ub', 'od', 'en', 're', 'be', 'oo', 'eu', 'wo'}"
b02f0295d3c0f306ac452654b914a1093215d29ba00f1ef2d6f7438663908d6f,"{'od', 'oo', 'ea', 'le', 'ah', 'wo'}"
981cd73fd5f68d57cb26cddb4cea4f35c02892d02582818bc68e3e5ba299b87b,"{'se', 'ce', 'ri', 'ei', 'pr', 'ic', 'ch', 'er', 'he', 'is'}"
ef2f857ed9ab5056c073f9f568eb382c31e332159159dfcffe36cad19fb2af7d,"{'me', 'mm', 'ce', 'ri', 'am', 'uh', 'pr', 'ic', 'ha', 'mu', 'ed'}"
a5c6fedab6aaaabcca668527d1bc748b9a1a46fe6b86d1640f00e53e85fa188b,"{'li', 'ri', 'ie', 'ar', 'ch', 'rl', 'rr', 'on', 'ha', 'so', 'is'}"
505590cd3756ec687bec99bc3b6ddcd63023d84ed2320730373f312792671997,"{'rd', 'ri', 'ds', 'ar', 'ic', 'ch', 'rl', 'te', 'ha', 'ot', 'tt', 'lo'}"
831480e6a8e831c139cab5677e8c133fa5c26712ef72d8979812955d9374e286,"{'am', 'yo', 'ja', 'ie', 'un', 'ng', 'ou', 'mi'}"
fbc904b699cd67113d7cb43c1304665908928d4e765095a09c0e5d5a70717189,"{'il', 'li', 'ou', 'uw', 'yo', 'wg', 'ly'}"
3baed40418e863d2933b6b6074fec765471f111f002d90f417dd76acb6c7531e,"{'an', 'vn', 'eg', 'yo', 'ng', 'te', 'ga', 'ov'}"
4d0edb9aac1469e0ee7b7588b2203e8a6c04a9d4359304bdb8d971f4f3e91b6b,"{'rt', 'ck', 'es', 'ti', 'ar', 'rl', 'ka', 'ma', 'le', 'in'}"
6e5d7798e359f5abffe48a9e906f1a9cf47d636f6c639eb0e5a152ed8ab688b1,"{'ig', 'kn', 'gh', 'ar', 'ch', 'ac', 'ry', 'ha', 'ht', 'za', 'ni'}"
31cecb8e4f99cd1f86832448bf2bcd7a9189ccd7a2678c2e916ffceed730de19,"{'ey', 'll', 'ba', 'al', 'ax', 'bl', 'le', 'xe', 'la'}"
fb3d2d62666491cc667fca3dbcbaa2f95629d45b57e350add830110bf34e9a3e,"{'ug', 'es', 'gh', 'ar', 'hu', 'rr', 'he', 'ry', 'ha'}"
36129b82764887257afb9326f4de07815498415c4784aa20b786c2418daada9c,"{'li', 'ey', 'll', 'co', 'or', 'ol', 're', 'ns', 'in'}"
1330cbebd1ec9cafb88676b6df6cc0dd3967cc665eb56405b30a22d3a86cda34,"{'ul', 'li', 'cu', 'll', 've', 'er', 'iv', 'ns', 'in'}"
a323fcb0e241d133153db10c9f1289c4994b041934cad0cee2957b5e6e1f300b,"{'ow', 'ch', 'hi', 'wn', 'ro', 'rc', 'br', 'ie', 'ar'}"
4d9ef3f0a22d89d8ec2f79a74449ab9439bee9288d6b16d0ebd80398aa701e23,"{'me', 'li', 'ow', 'ia', 'wn', 'ro', 'br', 'am', 'el'}"
d75fbf602e30be1a1d415f5cef4624cf414707106e57f829655f6a1b2acbf594,"{'ob', 'ow', 'br', 'wn', 'ro', 'so', 'be', 'el', 'is'}"
6861a4ac407109f88e901a1d2d2890bdd05acd37acb97be15ffb3a3783bf8199,"{'me', 'ow', 'ca', 'wn', 'am', 'er', 'ro', 'on', 'br'}"
6508064fbe4b1ed0829b5250fe6917e5feb5de39d74d82845e61ad0cfbebbe4f,"{'ow', 'wn', 'hn', 'ro', 'oh', 'br', 'jo'}"
497efa967c2931be5b8ac92ec7b24f4ce5ed4913d3c2cf1a87b9323214d82b90,"{'ow', 'wn', 'as', 'ma', 'on', 'ro', 'so', 'br'}"
03d939c0a1a943ab690d3c6bd59934939427b889945bf19e18f925af9f033795,"{'wi', 'le', 'av', 'ew', 'is', 'va'}"
29afbfcfe9998a4c02b51b817cef82e87ba95c36b1629f5c64f82bdad761c2cf,"{'nd', 'dr', 'wi', 'ra', 'is', 'al', 'ew', 'ex', 'le', 'xa', 'an'}"
cf51f8f41e936a04fa2e37eeea997d14f7f05227b1fea50ac6ffa725d7eb8366,"{'rt', 'wi', 'ey', 'co', 'ur', 'ne', 'ou', 'tn', 'ew', 'is', 'le'}"
51869513c8338ce863111373c97216aa596b3e97d2cde19861695940ad61d3d7,"{'ew', 'wi', 'er', 'ce', 'ra', 'ki', 'is', 'ie', 'an'}"
fe0964b861476156f9936eaef6324681126ed569b0a519477f55fcf27f5b9aea,"{'us', 'we', 'su', 'bb', 'uf', 'yu', 'eb'}"
1360a8a7f9515ad4f57f0f890785a2e8015d86a992f8522aa5731aba3182f94a,"{'we', 'er', 'bb', 'eb', 'ri', 'in'}"
42113b3588159066e57873f150301c009f1790509573524f85352ad3b21d42aa,"{'we', 'fi', 'ey', 'bb', 'eb', 'le', 'nl', 'in'}"
4d1b4fa9e197a78c928ef260c3234660187b12f0b93782f0a74b8142fdbce517,"{'nd', 'bb', 'we', 'al', 'ex', 'er', 'le', 'xa', 'an', 'de', 'eb'}"
402f6bb6070e1e027f82ea65e6660bbc52fcd30fc8b8900740bad9d67d7799d2,"{'me', 'li', 'ia', 'bb', 'we', 'am', 'el', 'eb'}"
a36cc9a8d17a7dfcc80720489e73714d69bf1342e209b4205f1e64d3119cbde5,"{'il', 'li', 'bb', 'eb', 'we', 'ly'}"
cf55261900fce3154d47574a794957cf28aa4f10a1d03727abfad8955f082765,"{'el', 'ig', 'gh', 'ri', 'am', 'ue', 'mu', 'sa', 'ht', 'wr'}"
e0b6f0243e3f83a9cd27e11518e939205f468257a02088fbaa53e0fefc32b0fc,"{'en', 'ri', 'am', 'ja', 'nj', 'ar', 'rr', 'mi', 'ha', 'be', 'is', 'in'}"
975d9ddf6024e19e96320d7eea2c60ca6a5dc31ca2e54ab382f0b235b6460d37,"{'ey', 'rl', 'll', 'ha', 'be', 'el', 'le', 'ar'}"
9024c77376c3edfca04f6db94435e158a07fd16fd83cbe8473fa1fc4b4acfbd9,"{'ug', 'ob', 'es', 'gh', 'by', 'yn', 'hu', 'ro', 'he'}"
7794978d0f27dba1fa1888465db7c0bb5dedc569bfa4a81ad608f7922684c301,"{'oe', 'rn', 'ne', 'ur', 'er', 'tu', 'jo'}"
9b8ae0d53b116be8b60f700fd2fbadce5fc233a79cb98765aa03abd8ac6d75f2,"{'rn', 'mo', 'll', 'ur', 'ne', 'er', 'ol', 'tu', 'ly'}"
01c999cf8a35d4be68c913c60fc5e9d36c210ab658a89bd0ffd8fa1377e869aa,"{'rn', 'lu', 'uk', 'ke', 'ur', 'ne', 'er', 'tu'}"
7fd4fd89dbc30e14a322ce6d5d539707fc66d93d263b39ec58e67f6b4cb99bfe,"{'rn', 'yl', 'ur', 'ne', 'ty', 'er', 'le', 'tu'}"
4dcf55ed119b1f60f420cb142916b9cb9967ef298ef806c47cc9941eb1fb25eb,"{'wi', 'ca', 'ec', 'ce', 'am', 'cc', 'pd', 'mp', 'ew', 'is', 'de'}"
f5ae24bd1a046372eed4b38ad25ae22d0eb2e39c209543f91cf0356b95db7d72,"{'ho', 'ma', 'as', 'av', 'th', 'om', 'va'}"
95d34134ed0313dfb487c3b104918eddf23f892204bfcbb496d4e05ec83ca67a,"{'ug', 'ab', 'll', 'ru', 'ge', 'sa', 'er', 'be', 'el', 'is', 'la', 'rs'}"
191660825c364c67bdf281a5b41a7a28c33865a21951e7c8507c68528e961ebd,"{'me', 'mm', 'mo', 'co', 'oh', 'am', 'er', 'pe', 'op', 'ha', 'oo', 'ed'}"
d2e5d6444a34c87733800410b081aa378d1bbbdfb6643351fe9eeb52cc1c57a8,"{'pp', 'py', 'co', 'er', 'op', 'pe', 'po', 'oo'}"
67b82f6bcafac1f5ee3e1535e8cd815042e809d49aa42a9afc52b40a5c0ad6f4,"{'sc', 'ca', 'co', 'ar', 'os', 'er', 'pe', 'op', 'oo'}"
1cec5242a7904fcabb0abb4a7bf793cd61bb70d02c22fec287cf26e5806c3c7f,"{'th', 'co', 'er', 'pe', 'op', 'ha', 'oo', 'an', 'et'}"
7db8e5f2c9e4f93bd606d453e6d4ebeb040b410b36d67e01de777e592d51fb44,"{'ey', 'co', 'ya', 'fr', 'er', 'pe', 're', 'op', 'oo'}"
f67bb21e0672f3fb9c89d4aab8381729f0489dc19084e9be73668f8d6e62c810,"{'ey', 'ru', 'rv', 'by', 've', 'ar', 'ub', 'ha'}"
61edea875008a8fc40c0c97425e4081d66387e815be0e9f8951425a17e94b2c9,"{'en', 'ra', 'ay', 'am', 'ja', 'nj', 'ur', 'mu', 'rr', 'mi', 'be', 'in'}"
43512680b415743fe594d5a299e18dfd5c9304e2a69039474aa4a61148f064c6,"{'of', 'ra', 'ay', 'ie', 'ur', 'hi', 'fh', 'rr', 'so', 'nu'}"
cf2b0dc061ee08b559698567dc1db4ceb442fe33fb9b05fb62956b440003fa72,"{'ax', 'ua', 'ma', 'aa', 'ay', 'mu'}"
9f1055db2c789daeb5622c30f3c29160dbf7927aa1c0c60fca7169469e2c05f2,"{'sl', 'ra', 'ay', 'al', 'ur', 'ma', 'ls', 'rr', 'le', 'mu'}"
2dd2ae1c66ebb396bafb4a7bda5152e296c8af0806b7399b06bc129004d671f5,"{'ey', 'ai', 'ba', 'il', 'ya', 'ry', 'le', 'an'}"
c01ea822ac6145f26a28d27749bedd28ec035a5c0cf31baed0ff04c8915d4e72,"{'li', 'ey', 'ce', 'ai', 'ba', 'al', 'ic', 'il', 'le'}"
39d666bd96f995f0a05f9cdf28bbe8cf04e59df3c6add6bb47a76174616cee39,"{'ob', 'co', 'ho', 'th', 'ja', 'ms', 'ac', 'on', 'so', 'om'}"
79af57b9a7118a294a07323fbe2bfc603b4e589afa503538becf6439591e7589,"{'me', 'es', 'ho', 'th', 'am', 'ja', 'ms', 'on', 'so', 'om'}"
b3091ad3c1f34ad901925fa999b74adeaa138a40ac44edde16a7fc33eee12e79,"{'su', 'wi', 'lk', 'un', 'il', 'ia', 'mi', 'ki', 'ns', 'in'}"
ca89d33b8e38dab240e386d676de7bb1ff5fc4762182d6526f59dc077589e107,"{'oe', 'el', 'll', 'zo', 'be'}"
8f6d90441350813c581c0ddebed3660ac122c867399ec793ff55e3f25dc99cc8,"{'li', 'ob', 'bi', 'ie', 'ar', 'ch', 'rl', 'ro', 'on', 'ha', 'so', 'ns', 'in'}"
5b80bdcd5b126fa730b95ef2c82d2521320ac111ca81fc85c13ca86da8cf5176,"{'lu', 'ob', 'bi', 'uc', 'ro', 'on', 'so', 'cy', 'ns', 'in'}"
f10c04f5e0279c701e40752e1fb0888dfffa52d51f024b92832a60b5493bd86b,"{'gi', 'ec', 'ca', 'bs', 'so', 'on', 're', 'ib', 'be', 'cc', 'eb'}"
6a695dc36da6904d2c424a769432c322aa4092f34e1d49c82da6a16f6388c840,"{'rn', 'ie', 'ur', 'jr', 'ne', 'rm', 'er', 'mi', 'tu'}"
94f41dfd05efe97d40261ef001c1ab0bcc40f9fd6f7a9daf01b016705f8b0825,"{'we', 'dd', 'ia', 'ki', 'an', 'ed'}"
a4f4fb52ad5533acacd020a8c3a912f28babccd4ef4c3c2de4dae32176ab7091,"{'ic', 'li', 'ce', 'bb', 'we', 'al', 'eb'}"
dfbed0b2e6ce428d332ef1a5be4c4dd1b67c9d7156bf20549be162e486733a5c,"{'ab', 'll', 'bb', 'we', 'sa', 'be', 'el', 'is', 'la', 'eb'}"
c7871887423e72e4b599ab632717348b7c72cf038cf242ad62350485c34aaedc,"{'oe', 'hl', 'ch', 'bb', 'we', 'lo', 'eb'}"
c3de404fc729d8edcb02e9d637b9c754bb669f558a9a5c8d50f109caf9b0d3f1,"{'rt', 'ob', 'sm', 'be', 'jo', 'os', 'ts', 'ua', 'er', 'ro', 'mu'}"
48df313c73f0da2d429765cd3959548fc35c8967e6fec48bfbb639b0918070ea,"{'su', 'up', 'um', 'th', 'ph', 'un', 'ms', 'hu', 'hi', 'ia'}"
4679fec12e1293069c393115fc64040e83a010330d6707b4e4f2ccf8fad170a4,"{'ow', 'mm', 'wn', 'am', 'ad', 'uh', 'ma', 'ro', 'ha', 'mu', 'br'}"
911f7ea86455833b0bad3a25ab4d974343b001f5596ee26292824786b1219266,"{'ub', 'ow', 'wn', 'ro', 'ru', 'br', 'by'}"
49459303e67a1c93a2c7b6803e52ec911029daac769a16ed30e2c6650076e6b1,"{'ow', 'wn', 'ri', 'ia', 'ro', 'br', 'an'}"
4def53aea65b590140da7822cfd9fcda9b0d839076be7a0fb928a8bee2253959,"{'ow', 'da', 'wn', 'ro', 'br', 'el', 'ie', 'an', 'ni'}"
dfc346bd6a09838cb538816bfca760dcecde567b92674b86a816c9cdb4ea66c0,"{'lu', 'ca', 'sh', 'll', 'um', 'al', 'ar', 'ma', 'ha', 'rs'}"
47a2cf6a2ae0317a727c00432b64bfc77d86132f483757d0393cb5b3d5943c86,"{'sh', 'll', 'ar', 'al', 'ia', 'ma', 'mi', 'ha', 'rs'}"
337653f4f3aab1d8c2c5708f614f4c1affa64579b27650b0ed7dc47856ee577d,"{'ck', 'sh', 'll', 'ja', 'al', 'ar', 'ac', 'ha', 'rs'}"
bc376991f1dd7de28d35f32e7396796dcdc7804ab8134d26d63aebcf030b3500,"{'ai', 'ri', 'ar', 'da', 'sy', 'rr', 'on', 'ha', 'so', 'is'}"
cca02f85d1611411ff24bee36b540c2abfb970b00516ca0df3f146286213f325,"{'li', 'ce', 'ri', 'al', 'ar', 'ic', 'rr', 'on', 'ha', 'so', 'is'}"
fa182465ae9c968f386db9c89ac0dd4f6d747f179f14e61db3aad9d2cb54c68f,"{'as', 'ri', 'ar', 'on', 'rr', 'ha', 'so', 'is'}"
5cf3a1e6e3cf894866e0ec88138b09f35d4b1136b6892f303f84582536e5475d,"{'nn', 'ri', 'ar', 'na', 'rr', 'on', 'ha', 'so', 'is', 'an'}"
e3b6b6829c5f6a7751a8f3ad9ba6b2bf0822927e7ce1fcbee23b5574733cac17,"{'nn', 'ru', 'ri', 'ie', 'un', 'ar', 'rr', 'ha', 'is', 'ni'}"
7e28c2985d6a947482a44040b5252addb8dbe9428fe651d036d1f2b65b6dcb09,"{'ow', 'll', 'ge', 'we', 'eo', 'or', 'rg', 'po', 'el'}"
79e240364ba04332021547e939f0682c2acfd73649fd33910e498b2ee8639bd3,"{'yl', 'ow', 'll', 'we', 'ky', 'po', 'le', 'el'}"
62933da57ecb59739e6e0cd2ca9cf531d251a4ce2a15de51b9c5cd6e4d14c2ab,"{'nd', 'ow', 'll', 'we', 'al', 'ex', 'er', 'po', 'le', 'el', 'xa', 'an', 'de'}"
93e417801ad01357d65e19fa850ceff6f5ecc45c96667769c83806ebbb7fa917,"{'ow', 'll', 'we', 'am', 'ia', 'po', 'ki', 'el'}"
e086def7b913be9c3eec7b0925cb0b7a5bbf82143045e87b40092da34e1ecca1,"{'el', 'ow', 'll', 'we', 'ok', 'ke', 'ro', 'po', 'br', 'oo'}"
4a3cfc365ebe4e4db0a32acdba2364aeff060135824ba0ad13308aa9d1961869,"{'el', 'li', 'ow', 'll', 'we', 'ia', 'vi', 'ol', 'po', 'iv'}"
2134e5115a3132d7e0d9420bfe2a9a549dde1b2225a023ccab29a9c4b26b3933,"{'ow', 'll', 'ri', 'we', 'ar', 'rr', 'on', 'po', 'ha', 'so', 'el', 'is'}"
8909333d7cd9aeeaf207cd183a601b65fd4d9d782df4fc7abb6128cfa1e0ff52,"{'ow', 'll', 'po', 'we', 'el', 'ak', 'za'}"
395e6b6f7a6233b9206c83d5bd3f677e7bf376e2f46910168f173cfd052d66d1,"{'rt', 'lu', 'ca', 'll', 'ti', 'al', 'ar', 'uh', 'ha', 'in'}"
102412ead8bb05aabef4862ed36cb45ff2a3c8e1b7ced8379ad915c451425150,"{'rt', 'li', 'll', 'ti', 'ie', 'ar', 'il', 'ma', 'mi', 'in'}"
bb718832960eb78a43827c537a86cc4da47fc0026ea370e736cd231c395e1cfc,"{'rt', 'fi', 'ti', 'ie', 'al', 'ar', 'lf', 'ma', 'in'}"
a116200015d9a7de43544e43a9e7743644d3402bd04448abda53a8cc52d015c3,"{'me', 'rt', 'ca', 'am', 'ti', 'ar', 'ma', 'er', 'ro', 'on', 'in'}"
f034d06e2b49e9c0ccc852c0cc049c5454f659029b482a67391f45551b7f95a2,"{'rt', 'lu', 'ds', 'al', 'ar', 'uh', 'rl', 'er', 'lb', 'ha', 'be', 'rd'}"
b2fc8e2ccd0068db42d2dd332863e9d1f20a950c8c619cabf14e459093433ee0,"{'ce', 'rc', 'ri', 'eo', 'ci', 'or', 'ds', 'ar', 'ic', 'ch', 'ia', 'ha', 'rd'}"
65067a27268843e54c6b9f1638c4817d44e2d27f2d93328a343f8368a42ded95,"{'gr', 'ka', 'ai', 'en', 're', 'ee'}"
8491ce092a5f51c1efdc76972029d2cba0a88e1a9351a351ef746f71632d8b43,"{'ma', 'gr', 'ai', 'en', 're', 'ee', 'ie', 'is', 'si'}"
7f81ca1b40f352c28e52e8d433a3ca7de5a2ae97d06e454afa90226b2f9900cb,"{'no', 'ah', 'gr', 'ee', 'en', 're', 'oa'}"
f841ce241e58e2fea39f59b84c527525bbd26fae8e9261ce707a6b2a2266e43b,"{'gr', 'ra', 'am', 'ah', 've', 'ev', 'ne', 'ha'}"
ee4b24c52a14ad27b06f0d72879ee537297065176c1a7aecd50f78bf12beb69a,"{'th', 'ra', 'am', 'ah', 'ny', 'ha', 'be', 'an', 'cr', 'et'}"
66ebe70f2a74a43ab02015bb21b8ead504a1a2fea2122a99c88a58e7765abc94,"{'mo', 'en', 'og', 'ge', 'th', 'ma', 'at', 'he', 'tt', 'ws', 'ew', 'im'}"
70deb67463f214f07251884a361edecff825e838448ba5fe178dea08567a6ba0,"{'fi', 'pm', 'ie', 'ap', 'cf', 'ac', 'ch', 'ma', 'ha', 'an'}"
66aa4ecfebcba961980da6d8f7df8731e31c87c724e8801e67f7653bdbffbdc6,"{'sg', 'ha', 'an', 'gh', 'pm', 'ap', 'ar', 'rl', 'ma', 'le', 'tt', 'ga', 'et'}"
958db0b4b9dcce804792df139eb4c7d440c4fa442a36e67763096ec2ffd28f9a,"{'an', 'pm', 'ke', 'ap', 'ch', 'ma', 'bl', 'ha', 'ak', 'la'}"
6d5aa274e5d50aa623bb6e67ce91eb2d8f4d4760896ce008a088a7c77bb4e659,"{'me', 'an', 'pm', 'eg', 'ap', 'ch', 'ma', 'ha', 'ga'}"
883fbf0ba1b5bd349aa3549098725b691b04cf207979cdaecc47840c57c00506,"{'mm', 'mo', 'll', 'oh', 'am', 'ad', 'pb', 'mp', 'ma', 'ha', 'be', 'el', 'la'}"
89bfc1d27f9632739f27c8ca266417d65949286009f3a43dc843ebd0d6f04f13,"{'sh', 'fi', 'gr', 'ai', 'th', 'ri', 'if', 'ff', 'it', 'ha', 'is'}"
4539fa6ee15fe264d92a74533e9abc45653eb1b2ca738286ccee13dcbb1178d9,"{'me', 'lm', 'es', 'ka', 'ai', 'ho', 'ol'}"
675e714e89af725efcada6bb942bf90451add732340b5a7f7ed87622750d3932,"{'me', 'es', 'sc', 'ca', 'ce', 'ho', 'ba', 'lm', 'ol', 'fb', 'an', 'nc'}"
ae4a16eb00aacd620efb55fb5c1e5f66ded206ec844f387237ed5d0a7e9c44ed,"{'me', 'es', 'fi', 'ey', 'ho', 'nl', 'lm', 'ol', 'le', 'in'}"
84a2653d4c5335585200e9ebfccdf58d44f21e6ac3055400baf019a8b2415c63,"{'me', 'es', 'aa', 'ho', 'ar', 'lm', 'on', 'ro', 'ol'}"
c6dea65a0d82123ea0ffff7c83dc1397843526049164c8a266140d815f532bfd,"{'me', 'es', 'ho', 'ie', 'ph', 'lm', 'hi', 'op', 'ol', 'so'}"
39016a1341575c3f0c78c05975a7e2c966871eec49b81a2a2286923c15c84acc,"{'me', 'li', 'es', 'ho', 'am', 'ie', 'lm', 'ol', 'el'}"
6cf9bbcb43713cd1f67bc4a2da80a2f55069a4838e487773a023b833871d1f61,"{'nd', 'me', 'es', 'ho', 'al', 'lm', 'ex', 'er', 'ol', 'le', 'xa', 'an', 'de'}"
7c0ca01e27a7885425634b0d0e231ec95d559cc8b70b0760d5182005b87639be,"{'da', 'll', 'be', 'el', 'ie', 'an', 'ni'}"
33dc3e9659fc3398069e539b9856e831ea588c87f55f3aaedfcd2114391b7297,"{'el', 'ia', 'll', 'ti', 'be'}"
f7f25ff517973ea0c85d0038dad7d2bac081c9519a898dae117560c86af31808,"{'me', 'el', 'll', 'an', 'be', 'eg', 'ga'}"
a6100e9d368654e50818534ca4347b4556b40e7031ad683fa56ea360356f7345,"{'yl', 'an', 'ho', 'dy', 'th', 'ms', 'on', 'so', 'om', 'la'}"
668b0ee132028c9445da364e645759c5133086f2025a298bae1f862c6c0f581f,"{'ul', 'li', 'ho', 'th', 'ju', 'ms', 'ia', 'on', 'so', 'om'}"
4858b42e623a4a3fb769404712407e1b6b2965c08708521f1f81052101376e0f,"{'ri', 'oh', 'ar', 'jo', 'rr', 'on', 'hn', 'ha', 'so', 'is', 'ns'}"
51e7c83825ed0694658a0c7fd8f40587c715aae39ead9e108c4815b334e14832,"{'wi', 'nn', 'en', 'ne', 'tt', 'ew', 'be', 'is', 'le', 'et'}"
8f645800f4bf14a0dbbc2aa44555255a131d3374a10268cd76bb352f23bc34c6,"{'ai', 'th', 'nn', 'en', 'ne', 'it', 'et', 'be', 'tt', 'fa'}"
b7da3938070b019cbf7933341ed28dfa4a86656c27d8def2e339a6137561763b,"{'ai', 'nn', 'en', 'ne', 'da', 'sy', 'tt', 'be', 'is', 'et'}"
9c26de6412181b7b907f46f46ce16bead06a1e263788be5a0da5855d0f354fd5,"{'jr', 'ck', 'rc', 'od', 'oo', 'wo'}"
d6742a217037ac5f012ff5ce71399d834baebc8f30921e97f3e0d9d7953940a9,"{'rt', 'ob', 'ar', 'ts', 'er', 'rr', 'ro', 'ry', 'ha', 'be'}"
a67badb8eebfaa24e8db08a1cc7db8b089ab9e9647a06eeeeb326455868d4d01,"{'li', 'ck', 'll', 'ke', 'il', 'it', 'tc', 'mi', 'el', 'ly'}"
2f06c2aeaf199462a220a7e009696ff8aef4fb45b3062f38390930fe35627356,"{'ll', 'ad', 'ie', 'dd', 'it', 'ch', 'he', 'tc', 'mi', 'el', 'di'}"
f8508c048de74a4617e6a6420d2c80fc27f215395e865aeac085b28a71cd1b5c,"{'da', 'gr', 'ee', 'en', 're', 'or', 'rd', 'an', 'jo'}"
6c48b91b68e6472b02e9247caeb1d9e089ddf5c348f0cb16092683442e768efd,"{'id', 'ei', 'mp', 'ps', 'he', 'on', 'so', 'im', 'si', 'di'}"
d4a82a27f885e2db674f5cd3de3f0fb618f7428821ef4e303b51871c08e9a9a5,"{'av', 'ie', 'vc', 'mp', 'ch', 'hi', 'ps', 'on', 'so', 'im', 'si'}"
a785e99312e05e10e5a635e9d32e0f8219fee2a07eb52f3b270fd7358f7eb28f,"{'fi', 'wi', 'of', 'ia', 'ew', 'so', 'is', 'le'}"
9acbd8711f625700a1162435e3e3ec1f5bd1396e7f0e4ad7bdf9a0e7180af4cf,"{'oa', 'ah', 'cl', 'ar', 'rh', 'no', 'he', 'la'}"
5c8af420e3a0548a43f8fe2a18b85680a113e646494445a73b1936de7b8d46c1,"{'aa', 'ti', 'cl', 'ie', 'ke', 'at', 'ka', 'ak', 'la'}"
89910869f32b49720571838a282b2763bf6c539e295a2a96cd73a97d62c0ad29,"{'lu', 'ca', 'rk', 'cl', 'ke', 'ar', 'uc', 'la'}"
af172503c15fb0611f78d61628bf7fc5211b5b835a571af0063a152061d498cd,"{'el', 'ab', 'la', 'll', 'rk', 'ri', 'cl', 'ie', 'ke', 'ar', 'br', 'ga'}"
7a9262abb35c199fec4a62f0298d7ce592e0aad7be6f23ab061fa313add5a511,"{'ge', 'ri', 'eo', 'or', 'ds', 'ar', 'ic', 'rg', 'ma', 'rd', 'cm'}"
f4a9a63baf55f58be7d634d9658f5638156522c0a543d546e0a08ea044b9d1ad,"{'ey', 'ce', 'ri', 'ds', 'ar', 'ic', 'ac', 'ch', 'on', 'ha', 'so', 'rd', 'la'}"
090ed46baa54a7fc187652dd3219c3513f816206058dce04754f1c419cb4e14c,"{'ll', 'as', 'il', 'ma', 'ls', 'on', 'mi', 'so'}"
65cf63f84a11c86cf58c7f8f7ae6c1948749b530421e92bfeef334e07461d65b,"{'il', 'se', 'hi', 'll', 'ro', 'ls', 'os'}"
c72c80ba7c4bfb92eed55f96ec7536e5b206cebb1a6896c48f21ab303c8c8784,"{'il', 'mi', 'll', 'ao', 'ls', 'oo', 'ba', 'ok', 'ke'}"
9828265f272aebe14432b76e985ce1fb157375d469dda174636f2ce66a5b5ba2,"{'il', 'na', 'll', 'ls', 'mi', 'ha', 'an'}"
7873c846aacbcfd92daa4e2d062f03d9c532dd78b20c95ae6186c61844541803,"{'wi', 'ti', 'ie', 'at', 'ka', 'ew', 'is', 'le'}"
0b0b3e6a9073c26519506e17c2d197be7cfe723e03eb914ae9fc10e82cc37500,"{'ec', 'ee', 'wi', 'ce', 're', 'ew', 'is', 'le'}"
84af405b6e555d8f671ee244f30b6513832cbed957f5582473ac6a5eb613bd34,"{'da', 'le', 'wi', 'ew', 'is', 'el', 'ie', 'an', 'ni'}"
83d1da16a65b21a0f53853f9004f87caa4a0b269617604451231149d265305e0,"{'li', 'ha', 'bb', 'pm', 'by', 'ap', 'ch', 'ma', 'ib', 'an'}"
b07118c48f1df7580c615afaf9eed753dc1f602e472925fcbc7789c231a53c2b,"{'ab', 'll', 'ha', 'pm', 'ap', 'sa', 'ch', 'ma', 'le', 'be', 'el', 'is', 'an'}"
986d024497e486095ea98707183ca20df40fe6c6eb1289a1e284777ea2470e9e,"{'li', 'ci', 'bs', 'al', 'ic', 'ia', 'on', 'gi', 'ib', 'so'}"
fa756a43dbd7e38321278f3bca8d56c45817746b47378860d1c8880d848af880,"{'en', 'ci', 'bs', 'ub', 'so', 'on', 're', 'ib', 'be', 'eu'}"
00fd35e68f7116b2725b0d6e395376d27f006b2a37037ea79a6ebd38048b4f99,"{'ri', 'oa', 'ah', 'ar', 'no', 'rr', 'on', 'ha', 'so', 'is'}"
fefb1ff4e515f66dfb19eb95e14ac790ace42922390b4b1d53a69d84f8d8c6b2,"{'li', 'ri', 'am', 'ar', 'ia', 'rr', 'on', 'ha', 'so', 'is'}"
08c573e92cab90178be2e7f1c8aa2d33567c596b0ee9755865f7c23560d3461c,"{'rt', 'ti', 'ma', 'en', 'be', 'ar', 'in'}"
